Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region,Sales Growth Rate,Moving Average Sales
2019-07-07,83,0.032918451,22,35,1,0,9139.84,CUST01124,2096,-0.3529411764705882,17.428571428571427
2019-07-07,84,0.032918451,23,35,1,0,9139.84,CUST01125,1268,0.045454545454545414,19.714285714285715
2025-03-15,87,0.032918451,19,35,1,0,9139.84,CUST01126,564,-0.17391304347826086,21.285714285714285
2019-07-07,82,0.032918451,7,35,1,0,9139.84,CUST01127,874,-0.631578947368421,17.714285714285715
2019-07-07,86,0.032918451,32,35,1,0,9139.84,CUST01128,2193,3.571428571428571,23.0
2019-07-08,81,0.029616648,28,35,1,0,9139.84,CUST01129,631,-0.125,23.571428571428573
2019-07-08,83,0.029616648,28,35,1,0,9139.84,CUST01130,310,0.0,22.714285714285715
2019-07-08,84,0.029616648,10,35,1,0,9139.84,CUST01131,430,-0.6428571428571428,21.0
2019-07-08,85,0.029616648,28,35,1,0,9139.84,CUST01132,1593,1.7999999999999998,21.714285714285715
2019-07-08,82,0.029616648,15,35,1,0,9139.84,CUST01133,1697,-0.4642857142857143,21.142857142857142
2019-07-08,86,0.029616648,33,35,1,0,9139.84,CUST01134,1517,1.2000000000000002,24.857142857142858
2019-07-09,81,0.024112317,3505,35000,1,0,9139.84,CUST01135,577,105.21212121212122,521.0
2019-07-09,83,0.024112317,4,35,1,0,9139.84,CUST01136,224,-0.9988587731811698,517.5714285714286
2019-07-09,84,0.024112317,12,35,1,0,9139.84,CUST01137,2143,2.0,515.2857142857143
2019-07-09,85,0.024112317,25,35,1,0,9139.84,CUST01138,1412,1.0833333333333335,517.4285714285714
2019-07-09,82,0.024112317,31,35,1,0,9139.84,CUST01139,453,0.24,517.8571428571429
2019-07-09,86,0.024112317,14,35,1,0,9139.84,CUST01140,1178,-0.5483870967741935,517.7142857142857
2019-07-09,87,-0.0310465,-2,35,1,0,9139.84,CUST01141,1344,-1.1428571428571428,512.7142857142857
2019-07-10,83,0.0310465,22,35,1,0,9139.84,CUST01142,500,-12.0,15.142857142857142
2019-07-10,84,0.0310465,13,35,1,0,9139.84,CUST01143,1854,-0.40909090909090906,16.428571428571427
2019-07-10,85,0.0310465,23,35,1,0,9139.84,CUST01144,819,0.7692307692307692,18.0
2019-07-10,61,0.0310465,6,35,1,0,9139.84,CUST01145,2076,-0.7391304347826086,15.285714285714286
2019-07-10,86,0.0310465,25,35,1,0,9139.84,CUST01146,991,3.166666666666667,14.428571428571429
2019-07-11,81,0.037721796,10,35,1,0,9139.84,CUST01147,689,-0.6,13.857142857142858
2019-07-11,83,0.037721796,9,35,1,0,9139.84,CUST01148,60,-0.09999999999999998,15.428571428571429
2019-07-11,84,0.037721796,31,35,1,0,9139.84,CUST01149,487,2.4444444444444446,16.714285714285715
2019-07-11,85,0.037721796,34,35,1,0,9139.84,CUST01150,851,0.09677419354838701,19.714285714285715
2025-03-15,82,0.037721796,38,35,1,0,9139.84,CUST01151,570,0.11764705882352944,21.857142857142858
2019-07-11,86,0.037721796,19,35,1,0,9139.84,CUST01152,2148,-0.5,23.714285714285715
2019-07-12,81,0.035710445,3518,35000,1,0,9139.84,CUST01153,476,184.1578947368421,522.7142857142857
2019-07-12,83,0.035710445,27,35,1,0,9139.84,CUST01154,160,-0.9923251847640705,525.1428571428571
2019-07-12,84,0.035710445,37,35,1,0,9139.84,CUST01155,1819,0.37037037037037046,529.1428571428571
2019-07-12,87,0.035710445,22,35,1,0,9139.84,CUST01156,1948,-0.4054054054054054,527.8571428571429
2019-07-12,82,0.035710445,22,35,1,0,9139.84,CUST01157,2067,0.0,526.1428571428571
2019-07-12,86,0.035710445,18,35,1,0,9139.84,CUST01158,1493,-0.18181818181818177,523.2857142857143
2019-07-13,81,0.028760331,8,35,1,0,9139.84,CUST01159,433,-0.5555555555555556,521.7142857142857
2019-07-13,83,0.028760331,22,35,1,0,9139.84,CUST01160,1401,1.75,22.285714285714285
2019-07-13,84,-0.028760331,-24,35,1,0,9139.84,CUST01161,1184,-2.090909090909091,15.0
2019-07-13,85,0.028760331,21,35,1,0,9139.84,CUST01162,2055,-1.875,12.714285714285714
2019-07-13,82,0.028760331,11,35,1,0,9139.84,CUST01163,829,-0.47619047619047616,11.142857142857142
2019-07-13,86,0.028760331,17,35,1,0,9139.84,CUST01164,1051,0.5454545454545454,10.428571428571429
2019-07-14,81,0.026968037,18,35,1,0,9139.84,CUST01165,378,0.05882352941176472,10.428571428571429
2019-07-14,83,0.026968037,0,35,1,0,9139.84,CUST01166,1070,-1.0,9.285714285714286
2019-07-14,62,0.026968037,18,35,1,0,9139.84,CUST01167,0,inf,8.714285714285714
2019-07-14,85,0.026968037,3,35,1,0,9139.84,CUST01168,407,-0.8333333333333334,12.571428571428571
2019-07-14,82,0.026968037,14,35,1,0,9139.84,CUST01169,1,3.666666666666667,11.571428571428571
2019-07-14,86,0.026968037,22,35,1,0,9139.84,CUST01170,970,0.5714285714285714,13.142857142857142
2019-07-14,87,0.030620333,3519,35000,1,0,9139.84,CUST01171,821,158.95454545454547,513.4285714285714
2019-07-15,83,0.030620333,22,35,1,0,9139.84,CUST01172,965,-0.993748223927252,514.0
2019-07-15,84,0.030620333,24,35,1,0,9139.84,CUST01173,282,0.09090909090909083,517.4285714285714
2019-07-15,85,0.030620333,28,35,1,0,9139.84,CUST01174,1367,0.16666666666666674,518.8571428571429
2019-07-15,82,0.030620333,28,35,1,0,9139.84,CUST01175,1198,0.0,522.4285714285714
2025-03-15,86,0.030620333,36,35,1,0,9139.84,CUST01176,2186,0.2857142857142858,525.5714285714286
2019-07-16,81,0.032464403,11,35,1,0,9139.84,CUST01177,602,-0.6944444444444444,524.0
2019-07-16,83,0.032464403,19,35,1,0,9139.84,CUST01178,110,0.7272727272727273,24.0
2019-07-16,84,0.032464403,14,35,1,0,9139.84,CUST01179,242,-0.26315789473684215,22.857142857142858
2019-07-16,85,0.032464403,23,35,1,0,9139.84,CUST01180,163,0.6428571428571428,22.714285714285715
2019-07-16,82,-0.032464403,-10,35,1,0,9139.84,CUST01181,841,-1.434782608695652,17.285714285714285
2019-07-16,86,0.032464403,15,35,1,0,9139.84,CUST01182,516,-2.5,15.428571428571429
2019-07-17,81,0.0378373,29,35,1,0,9139.84,CUST01183,637,0.9333333333333333,14.428571428571429
2019-07-17,83,0.0378373,17,35,1,0,9139.84,CUST01184,1042,-0.4137931034482759,15.285714285714286
2019-07-17,84,0.0378373,25,35,1,0,9139.84,CUST01185,385,0.47058823529411775,16.142857142857142
2019-07-17,87,0.0378373,25,35,1,0,9139.84,CUST01186,981,0.0,17.714285714285715
2019-07-17,82,0.0378373,26,35,1,0,9139.84,CUST01187,1782,0.040000000000000036,18.142857142857142
2019-07-17,86,0.0378373,26,35,1,0,9139.84,CUST01188,532,0.0,23.285714285714285
2019-07-17,63,0.03203027,3510,35000,1,0,9139.84,CUST01189,113,134.0,522.5714285714286
2019-07-18,83,0.03203027,29,35,1,0,9139.84,CUST01190,794,-0.9917378917378917,522.5714285714286
2019-07-18,84,0.03203027,26,35,1,0,9139.84,CUST01191,731,-0.10344827586206895,523.8571428571429
2019-07-18,85,0.03203027,26,35,1,0,9139.84,CUST01192,625,0.0,524.0
2019-07-18,82,0.03203027,4,35,1,0,9139.84,CUST01193,929,-0.8461538461538461,521.0
2019-07-18,86,0.03203027,10,35,1,0,9139.84,CUST01194,1762,1.5,518.7142857142857
2019-07-19,81,0.029959176,20,35,1,0,9139.84,CUST01195,598,1.0,517.8571428571429
2019-07-19,83,0.029959176,24,35,1,0,9139.84,CUST01196,2189,0.19999999999999996,19.857142857142858
2019-07-19,84,0.029959176,37,35,1,0,9139.84,CUST01197,586,0.5416666666666667,21.0
2019-07-19,85,0.029959176,15,35,1,0,9139.84,CUST01198,1306,-0.5945945945945945,19.428571428571427
2019-07-19,82,0.029959176,25,35,1,0,9139.84,CUST01199,1770,0.6666666666666667,19.285714285714285
2019-07-19,86,0.029959176,23,35,1,0,9139.84,CUST01200,1984,-0.07999999999999996,22.0
2025-03-15,87,-0.034874042,4,35,1,0,9139.84,CUST01201,1087,-0.8260869565217391,21.142857142857142
2019-07-20,83,0.034874042,17,35,1,0,9139.84,CUST01202,878,3.25,20.714285714285715
2019-07-20,84,0.034874042,16,35,1,0,9139.84,CUST01203,1780,-0.05882352941176472,19.571428571428573
2019-07-20,85,0.034874042,18,35,1,0,9139.84,CUST01204,550,0.125,16.857142857142858
2019-07-20,82,0.034874042,4,35,1,0,9139.84,CUST01205,361,-0.7777777777777778,15.285714285714286
2019-07-20,86,0.034874042,25,35,1,0,9139.84,CUST01206,591,5.25,15.285714285714286
2019-07-21,81,0.02726277,3516,35000,1,0,9139.84,CUST01207,2134,139.64,514.2857142857143
2019-07-21,83,0.02726277,7,35,1,0,9139.84,CUST01208,278,-0.9980091012514221,514.7142857142857
2019-07-21,84,0.02726277,29,35,1,0,9139.84,CUST01209,989,3.1428571428571432,516.4285714285714
2019-07-21,85,0.02726277,21,35,1,0,9139.84,CUST01210,814,-0.27586206896551724,517.1428571428571
2019-07-21,-1,0.02726277,11,35,1,0,9139.84,CUST01211,1616,-0.47619047619047616,516.1428571428571
2019-07-21,86,0.02726277,14,35,1,0,9139.84,CUST01212,1130,0.2727272727272727,517.5714285714286
2019-07-22,81,0.029110823,12,35,1,0,9139.84,CUST01213,482,-0.1428571428571429,515.7142857142857
2019-07-22,83,0.029110823,27,35,1,0,9139.84,CUST01214,1514,1.25,17.285714285714285
2019-07-22,84,0.029110823,16,35,1,0,9139.84,CUST01215,776,-0.40740740740740744,18.571428571428573
2019-07-22,87,0.029110823,0,35,1,0,9139.84,CUST01216,755,-1.0,14.428571428571429
2019-07-22,82,0.029110823,13,35,1,0,9139.84,CUST01217,1214,inf,13.285714285714286
2019-07-22,86,0.029110823,26,35,1,0,9139.84,CUST01218,583,1.0,15.428571428571429
2019-07-23,81,0.027370308,26,35,1,0,9139.84,CUST01219,1225,0.0,17.142857142857142
2019-07-23,83,0.027370308,-1,35,1,0,9139.84,CUST01220,1896,-1.0384615384615385,15.285714285714286
2019-07-23,84,-0.027370308,-1,35,1,0,9139.84,CUST01221,59,0.0,11.285714285714286
2019-07-23,85,0.027370308,23,35,1,0,9139.84,CUST01222,723,-24.0,12.285714285714286
2019-07-23,82,0.027370308,0,35,1,0,9139.84,CUST01223,1295,-1.0,12.285714285714286
2019-07-23,86,0.027370308,12,35,1,0,9139.84,CUST01224,2172,inf,12.142857142857142
2019-07-24,81,0.033687145,3494,35000,1,0,9139.84,CUST01225,913,290.1666666666667,507.57142857142856
2025-03-15,83,0.033687145,12,35,1,0,9139.84,CUST01226,988,-0.996565540927304,505.57142857142856
2019-07-24,84,0.033687145,25,35,1,0,9139.84,CUST01227,1532,1.0833333333333335,509.2857142857143
2019-07-24,85,0.033687145,22,35,1,0,9139.84,CUST01228,2114,-0.12,512.5714285714286
2019-07-24,82,0.033687145,12,35,1,0,9139.84,CUST01229,2001,-0.4545454545454546,511.0
2019-07-24,86,0.033687145,20,35,1,0,9139.84,CUST01230,667,0.6666666666666667,513.8571428571429
2019-07-24,87,0.037494772,11,35,1,0,9139.84,CUST01231,589,-0.44999999999999996,513.7142857142857
2019-07-25,83,0.037494772,23,35,1,0,9139.84,CUST01232,1656,1.0909090909090908,17.857142857142858
2019-07-25,64,0.037494772,25,35,1,0,9139.84,CUST01233,503,0.08695652173913038,19.714285714285715
2019-07-25,85,0.037494772,29,35,1,0,9139.84,CUST01234,549,0.15999999999999992,20.285714285714285
2019-07-25,82,0.037494772,40,35,1,0,9139.84,CUST01235,107,0.3793103448275863,22.857142857142858
2019-07-25,86,0.037494772,33,35,1,0,9139.84,CUST01236,1638,-0.17500000000000004,25.857142857142858
2019-07-26,81,0.035355969,15,35,1,0,9139.84,CUST01237,1793,-0.5454545454545454,25.142857142857142
2019-07-26,83,0.035355969,25,35,1,0,9139.84,CUST01238,1188,0.6666666666666667,27.142857142857142
2019-07-26,84,0.035355969,25,35,1,0,9139.84,CUST01239,1748,0.0,27.428571428571427
2019-07-26,85,0.035355969,10,35,1,0,9139.84,CUST01240,2144,-0.6,25.285714285714285
2019-07-26,82,-0.035355969,-17,35,1,0,9139.84,CUST01241,1804,-2.7,18.714285714285715
2019-07-26,86,0.035355969,28,35,1,0,9139.84,CUST01242,1173,-2.6470588235294117,17.0
2019-07-27,81,0.036180424,3512,35000,1,0,9139.84,CUST01243,1416,124.42857142857143,514.0
2019-07-27,83,0.036180424,41,35,1,0,9139.84,CUST01244,1125,-0.9883257403189066,517.7142857142857
2019-07-27,84,0.036180424,21,35,1,0,9139.84,CUST01245,366,-0.4878048780487805,517.1428571428571
2019-07-27,87,0.036180424,13,35,1,0,9139.84,CUST01246,974,-0.38095238095238093,515.4285714285714
2019-07-27,82,0.036180424,26,35,1,0,9139.84,CUST01247,1277,1.0,517.7142857142857
2019-07-27,86,0.036180424,35,35,1,0,9139.84,CUST01248,463,0.34615384615384626,525.1428571428571
2019-07-28,81,0.039784925,17,35,1,0,9139.84,CUST01249,569,-0.5142857142857142,523.5714285714286
2019-07-28,83,0.039784925,26,35,1,0,9139.84,CUST01250,1067,0.5294117647058822,25.571428571428573
2025-03-15,84,0.039784925,28,35,1,0,9139.84,CUST01251,510,0.07692307692307687,23.714285714285715
2019-07-28,85,0.039784925,53,35,1,0,9139.84,CUST01252,614,0.8928571428571428,28.285714285714285
2019-07-28,82,0.039784925,22,35,1,0,9139.84,CUST01253,421,-0.5849056603773585,29.571428571428573
2019-07-28,86,0.039784925,22,35,1,0,9139.84,CUST01254,340,0.0,29.0
2019-07-28,65,0.039605696,46,35,1,0,9139.84,CUST01255,1331,1.0909090909090908,30.571428571428573
2019-07-29,83,0.039605696,14,35,1,0,9139.84,CUST01256,943,-0.6956521739130435,30.142857142857142
2019-07-29,84,0.039605696,21,35,1,0,9139.84,CUST01257,962,0.5,29.428571428571427
2019-07-29,85,0.039605696,34,35,1,0,9139.84,CUST01258,1128,0.6190476190476191,30.285714285714285
2019-07-29,82,0.039605696,20,35,1,0,9139.84,CUST01259,1723,-0.4117647058823529,25.571428571428573
2019-07-29,86,0.039605696,25,35,1,0,9139.84,CUST01260,1207,0.25,26.0
2019-07-29,87,-0.031914767,3495,35000,1,0,9139.84,CUST01261,352,138.8,522.1428571428571
2019-07-30,83,0.031914767,17,35,1,0,9139.84,CUST01262,1336,-0.9951359084406295,518.0
2019-07-30,84,0.031914767,40,35,1,0,9139.84,CUST01263,1642,1.3529411764705883,521.7142857142857
2019-07-30,85,0.031914767,31,35,1,0,9139.84,CUST01264,1751,-0.22499999999999998,523.1428571428571
2019-07-30,82,0.031914767,19,35,1,0,9139.84,CUST01265,1953,-0.3870967741935484,521.0
2019-07-30,86,0.031914767,21,35,1,0,9139.84,CUST01266,153,0.10526315789473695,521.1428571428571
2019-07-31,81,0.027449965,17,35,1,0,9139.84,CUST01267,1417,-0.19047619047619047,520.0
2019-07-31,83,0.027449965,18,35,1,0,9139.84,CUST01268,348,0.05882352941176472,23.285714285714285
2019-07-31,84,0.027449965,26,35,1,0,9139.84,CUST01269,568,0.4444444444444444,24.571428571428573
2019-07-31,85,0.027449965,10,35,1,0,9139.84,CUST01270,1091,-0.6153846153846154,20.285714285714285
2019-07-31,82,0.027449965,23,35,1,0,9139.84,CUST01271,1794,1.2999999999999998,19.142857142857142
2019-07-31,86,0.027449965,23,35,1,0,9139.84,CUST01272,472,0.0,19.714285714285715
2019-08-01,81,0.034463806,18,35,1,0,10074.14,CUST01273,1229,-0.21739130434782605,19.285714285714285
2019-08-01,83,0.034463806,13,35,1,0,10074.14,CUST01274,166,-0.2777777777777778,18.714285714285715
2019-08-01,84,0.034463806,21,35,1,0,10074.14,CUST01275,139,0.6153846153846154,19.142857142857142
2025-03-15,87,0.034463806,25,35,1,0,10074.14,CUST01276,1946,0.19047619047619047,19.0
2025-03-15,67,0.034463806,6,35,1,0,10074.14,CUST01277,1175,-0.76,18.428571428571427
2019-08-01,86,0.034463806,19,35,1,0,10074.14,CUST01278,432,2.1666666666666665,17.857142857142858
2019-08-02,81,0.038629891,3516,35000,1,0,10074.14,CUST01279,582,184.05263157894737,516.8571428571429
2019-08-02,83,0.038629891,38,35,1,0,10074.14,CUST01280,604,-0.9891922639362912,519.7142857142857
2019-08-02,84,-0.038629891,-5,35,1,0,10074.14,CUST01281,627,-1.131578947368421,517.1428571428571
2019-08-02,85,0.038629891,27,35,1,0,10074.14,CUST01282,1122,-6.4,518.0
2019-08-02,82,0.038629891,27,35,1,0,10074.14,CUST01283,1824,0.0,518.2857142857143
2019-08-02,86,0.038629891,17,35,1,0,10074.14,CUST01284,161,-0.37037037037037035,519.8571428571429
2019-08-03,81,0.025637758,21,35,1,0,10074.14,CUST01285,1294,0.23529411764705888,520.1428571428571
2019-08-03,83,0.025637758,15,35,1,0,10074.14,CUST01286,272,-0.2857142857142857,20.0
2019-08-03,84,0.025637758,4,35,1,0,10074.14,CUST01287,1389,-0.7333333333333334,15.142857142857142
2019-08-03,85,0.025637758,12,35,1,0,10074.14,CUST01288,1924,2.0,17.571428571428573
2019-08-03,82,0.025637758,26,35,1,0,10074.14,CUST01289,877,1.1666666666666665,17.428571428571427
2019-08-03,86,0.025637758,11,35,1,0,10074.14,CUST01290,268,-0.5769230769230769,15.142857142857142
2019-08-03,87,0.028812108,7,35,1,0,10074.14,CUST01291,185,-0.36363636363636365,13.714285714285714
2019-08-04,83,0.028812108,14,35,1,0,10074.14,CUST01292,1279,1.0,12.714285714285714
2019-08-04,84,0.028812108,16,35,1,0,10074.14,CUST01293,1055,0.1428571428571428,12.857142857142858
2019-08-04,85,0.028812108,11,35,1,0,10074.14,CUST01294,628,-0.3125,13.857142857142858
2019-08-04,82,0.028812108,16,35,1,0,10074.14,CUST01295,1846,0.4545454545454546,14.428571428571429
2019-08-04,86,0.028812108,20,35,1,0,10074.14,CUST01296,77,0.25,13.571428571428571
2019-08-05,81,0.03216967,3509,35000,1,0,10074.14,CUST01297,1255,174.45,513.2857142857143
2019-08-05,83,0.03216967,15,35,1,0,10074.14,CUST01298,247,-0.9957252778569393,514.4285714285714
2019-08-05,73,0.03216967,24,35,1,0,10074.14,CUST01299,1931,0.6000000000000001,515.8571428571429
2019-08-05,85,0.03216967,18,35,1,0,10074.14,CUST01300,473,-0.25,516.1428571428571
2025-03-15,82,-0.03216967,-21,35,1,0,10074.14,CUST01301,106,-2.166666666666667,511.57142857142856
2019-08-05,86,0.03216967,0,35,1,0,10074.14,CUST01302,2012,-1.0,509.2857142857143
2019-08-06,81,0.030429155,14,35,1,0,10074.14,CUST01303,946,inf,508.42857142857144
2019-08-06,83,0.030429155,-2,35,1,0,10074.14,CUST01304,1244,-1.1428571428571428,6.857142857142857
2019-08-06,84,0.030429155,19,35,1,0,10074.14,CUST01305,1253,-10.5,7.428571428571429
2019-08-06,87,0.030429155,14,35,1,0,10074.14,CUST01306,1074,-0.26315789473684215,6.0
2019-08-06,82,0.030429155,21,35,1,0,10074.14,CUST01307,1258,0.5,6.428571428571429
2019-08-06,86,0.030429155,18,35,1,0,10074.14,CUST01308,1341,-0.1428571428571429,12.0
2019-08-07,81,0.032918451,25,35,1,0,10074.14,CUST01309,1411,0.38888888888888884,15.571428571428571
2019-08-07,83,0.032918451,-3,35,1,0,10074.14,CUST01310,1217,-1.12,13.142857142857142
2019-08-07,84,0.032918451,6,35,1,0,10074.14,CUST01311,1662,-3.0,14.285714285714286
2019-08-07,85,0.032918451,15,35,1,0,10074.14,CUST01312,781,1.5,13.714285714285714
2019-08-07,82,0.032918451,1,35,1,0,10074.14,CUST01313,1543,-0.9333333333333333,11.857142857142858
2019-08-07,86,0.032918451,14,35,1,0,10074.14,CUST01314,1897,13.0,10.857142857142858
2019-08-08,81,0.029616648,3517,35000,1,0,10074.14,CUST01315,333,250.21428571428572,510.7142857142857
2019-08-08,83,0.029616648,19,35,1,0,10074.14,CUST01316,649,-0.9945976684674438,509.85714285714283
2019-08-08,84,0.029616648,20,35,1,0,10074.14,CUST01317,331,0.05263157894736836,513.1428571428571
2019-08-08,85,0.029616648,22,35,1,0,10074.14,CUST01318,597,0.10000000000000009,515.4285714285714
2019-08-08,82,0.029616648,36,35,1,0,10074.14,CUST01319,194,0.6363636363636365,518.4285714285714
2019-08-08,86,0.029616648,22,35,1,0,10074.14,CUST01320,2053,-0.38888888888888884,521.4285714285714
2019-08-08,-1,-0.024112317,-11,35,1,0,10074.14,CUST01321,730,-1.5,517.8571428571429
2019-08-09,83,0.024112317,3,35,1,0,10074.14,CUST01322,1580,-1.2727272727272727,15.857142857142858
2019-08-09,84,0.024112317,18,35,1,0,10074.14,CUST01323,220,5.0,15.714285714285714
2019-08-09,85,0.024112317,-10,35,1,0,10074.14,CUST01324,227,-1.5555555555555556,11.428571428571429
2019-08-09,82,0.024112317,0,35,1,0,10074.14,CUST01325,1964,-1.0,8.285714285714286
2025-03-15,86,0.024112317,12,35,1,0,10074.14,CUST01326,1101,inf,4.857142857142857
2019-08-10,81,0.0310465,24,35,1,0,10074.14,CUST01327,2180,1.0,5.142857142857143
2019-08-10,83,0.0310465,10,35,1,0,10074.14,CUST01328,581,-0.5833333333333333,8.142857142857142
2019-08-10,84,0.0310465,17,35,1,0,10074.14,CUST01329,1951,0.7,10.142857142857142
2019-08-10,85,0.0310465,26,35,1,0,10074.14,CUST01330,239,0.5294117647058822,11.285714285714286
2019-08-10,82,0.0310465,25,35,1,0,10074.14,CUST01331,1349,-0.038461538461538436,16.285714285714285
2019-08-10,86,0.0310465,34,35,1,0,10074.14,CUST01332,403,0.3600000000000001,21.142857142857142
2019-08-11,81,0.037721796,3516,35000,1,0,10074.14,CUST01333,1308,102.41176470588235,521.7142857142857
2019-08-11,83,0.037721796,39,35,1,0,10074.14,CUST01334,1045,-0.9889078498293515,523.8571428571429
2019-08-11,84,0.037721796,18,35,1,0,10074.14,CUST01335,1121,-0.5384615384615384,525.0
2019-08-11,87,0.037721796,16,35,1,0,10074.14,CUST01336,1366,-0.11111111111111116,524.8571428571429
2019-08-11,82,0.037721796,32,35,1,0,10074.14,CUST01337,908,1.0,525.7142857142857
2019-08-11,86,0.037721796,22,35,1,0,10074.14,CUST01338,844,-0.3125,525.2857142857143
2019-08-12,81,0.035710445,16,35,1,0,10074.14,CUST01339,229,-0.2727272727272727,522.7142857142857
2019-08-12,83,0.035710445,28,35,1,0,10074.14,CUST01340,2105,0.75,24.428571428571427
2019-08-12,84,-0.035710445,-4,35,1,0,10074.14,CUST01341,763,-1.1428571428571428,18.285714285714285
2019-08-12,85,0.035710445,30,35,1,0,10074.14,CUST01342,1440,-8.5,20.0
2019-08-12,68,0.035710445,8,35,1,0,10074.14,CUST01343,1000,-0.7333333333333334,18.857142857142858
2019-08-12,86,0.035710445,15,35,1,0,10074.14,CUST01344,1566,0.875,16.428571428571427
2019-08-13,81,0.028760331,29,35,1,0,10074.14,CUST01345,1965,0.9333333333333333,17.428571428571427
2019-08-13,83,0.028760331,43,35,1,0,10074.14,CUST01346,530,0.48275862068965525,21.285714285714285
2019-08-13,84,0.028760331,9,35,1,0,10074.14,CUST01347,1353,-0.7906976744186046,18.571428571428573
2019-08-13,85,0.028760331,10,35,1,0,10074.14,CUST01348,543,0.11111111111111116,20.571428571428573
2019-08-13,82,0.028760331,3,35,1,0,10074.14,CUST01349,1747,-0.7,16.714285714285715
2019-08-13,86,0.028760331,12,35,1,0,10074.14,CUST01350,182,3.0,17.285714285714285
2025-03-15,87,0.026968037,3505,35000,1,0,10074.14,CUST01351,309,291.0833333333333,515.8571428571429
2019-08-14,83,0.026968037,14,35,1,0,10074.14,CUST01352,980,-0.9960057061340941,513.7142857142857
2019-08-14,84,0.026968037,16,35,1,0,10074.14,CUST01353,1818,0.1428571428571428,509.85714285714283
2019-08-14,85,0.026968037,13,35,1,0,10074.14,CUST01354,374,-0.1875,510.42857142857144
2019-08-14,82,0.026968037,10,35,1,0,10074.14,CUST01355,1464,-0.23076923076923073,510.42857142857144
2019-08-14,86,0.026968037,7,35,1,0,10074.14,CUST01356,188,-0.30000000000000004,511.0
2019-08-15,81,0.030620333,24,35,1,0,10074.14,CUST01357,717,2.4285714285714284,512.7142857142857
2019-08-15,83,0.030620333,9,35,1,0,10074.14,CUST01358,1475,-0.625,13.285714285714286
2019-08-15,84,0.030620333,15,35,1,0,10074.14,CUST01359,1648,0.6666666666666667,13.428571428571429
2019-08-15,85,0.030620333,13,35,1,0,10074.14,CUST01360,699,-0.1333333333333333,13.0
2019-08-15,82,-0.030620333,-6,35,1,0,10074.14,CUST01361,198,-1.4615384615384617,10.285714285714286
2019-08-15,86,0.030620333,17,35,1,0,10074.14,CUST01362,1920,-3.8333333333333335,11.285714285714286
2019-08-16,81,0.032464403,41,35,1,0,10074.14,CUST01363,1241,1.4117647058823528,16.142857142857142
2019-08-16,83,0.032464403,22,35,1,0,10074.14,CUST01364,276,-0.46341463414634143,15.857142857142858
2019-08-16,69,0.032464403,28,35,1,0,10074.14,CUST01365,72,0.2727272727272727,18.571428571428573
2019-08-16,87,0.032464403,28,35,1,0,10074.14,CUST01366,1142,0.0,20.428571428571427
2019-08-16,82,0.032464403,19,35,1,0,10074.14,CUST01367,1551,-0.3214285714285714,21.285714285714285
2019-08-16,86,0.032464403,4,35,1,0,10074.14,CUST01368,486,-0.7894736842105263,22.714285714285715
2019-08-17,81,0.0378373,3518,35000,1,0,10074.14,CUST01369,778,878.5,522.8571428571429
2019-08-17,83,0.0378373,31,35,1,0,10074.14,CUST01370,181,-0.9911881750994883,521.4285714285714
2019-08-17,84,0.0378373,28,35,1,0,10074.14,CUST01371,323,-0.09677419354838712,522.2857142857143
2019-08-17,85,0.0378373,24,35,1,0,10074.14,CUST01372,253,-0.1428571428571429,521.7142857142857
2019-08-17,82,0.0378373,31,35,1,0,10074.14,CUST01373,540,0.29166666666666674,522.1428571428571
2019-08-17,86,0.0378373,26,35,1,0,10074.14,CUST01374,603,-0.16129032258064513,523.1428571428571
2019-08-18,81,0.03203027,21,35,1,0,10074.14,CUST01375,1555,-0.1923076923076923,525.5714285714286
2025-03-15,83,0.03203027,29,35,1,0,10074.14,CUST01376,1304,0.38095238095238093,27.142857142857142
2019-08-18,84,0.03203027,25,35,1,0,10074.14,CUST01377,1693,-0.13793103448275867,26.285714285714285
2019-08-18,85,0.03203027,-4,35,1,0,10074.14,CUST01378,471,-1.16,21.714285714285715
2019-08-18,82,0.03203027,2,35,1,0,10074.14,CUST01379,1917,-1.5,18.571428571428573
2019-08-18,86,0.03203027,20,35,1,0,10074.14,CUST01380,1608,9.0,17.0
2019-08-18,87,-0.029959176,-23,35,1,0,10074.14,CUST01381,1356,-2.15,10.0
2019-08-19,83,0.029959176,27,35,1,0,10074.14,CUST01382,100,-2.1739130434782608,10.857142857142858
2019-08-19,84,0.029959176,34,35,1,0,10074.14,CUST01383,1181,0.2592592592592593,11.571428571428571
2019-08-19,85,0.029959176,14,35,1,0,10074.14,CUST01384,964,-0.5882352941176471,10.0
2019-08-19,82,0.029959176,6,35,1,0,10074.14,CUST01385,2028,-0.5714285714285714,11.428571428571429
2019-08-19,86,0.029959176,27,35,1,0,10074.14,CUST01386,1314,3.5,15.0
2019-08-19,70,0.034874042,3521,35000,1,0,10074.14,CUST01387,505,129.40740740740742,515.1428571428571
2019-08-20,83,0.034874042,21,35,1,0,10074.14,CUST01388,445,-0.9940357852882704,521.4285714285714
2019-08-20,84,0.034874042,36,35,1,0,10074.14,CUST01389,9,0.7142857142857142,522.7142857142857
2019-08-20,85,0.034874042,40,35,1,0,10074.14,CUST01390,1746,0.11111111111111116,523.5714285714286
